Sample #	EMG_A01	EMG_A04
4718	-0.003357	0.054474
4719	0.02655	0.038605
4720	0.063782	0.073547
4721	0.083466	0.032196
4722	0.056152	-0.011139
4723	0.043488	-0.089569
4724	0.007935	-0.102692
4725	0.046539	-0.083923
4726	0.045624	-0.018768
4727	0.046692	0.055084
4728	0.015106	0.210876
4729	0.019226	0.229034
4730	0.036316	0.204315
4731	0.062256	-0.062561
4732	-0.000153	-0.06134
4733	-0.01297	0.171967
4734	-0.016327	0.181427
4735	-0.007172	0.090179
4736	-0.019226	-0.045624
4737	0.00412	-0.106506
4738	0.011292	-0.060425
4739	0.018463	-0.112
4740	0.048676	-0.160522
4741	0.077057	-0.197906
4742	0.037231	-0.289764
4743	0.028229	-0.293579
4744	0.014496	-0.115051
4745	-0.013275	-0.099182
4746	-0.064392	-0.01358
4747	-0.037231	0.082245
4748	-0.007935	0.085754
4749	-0.033264	0.164795
4750	-0.000916	0.131836
4751	-0.002441	0.109406
4752	0.045471	0.023041
4753	0.060883	0.086212
4754	0.146942	0.228424
4755	0.102692	0.243988
4756	0.055695	0.213165
4757	0.026398	0.139618
4758	0.031738	0.050049
4759	0.022125	-0.032196
4760	0.00351	-0.030212
4761	0.04364	0.000763
4762	0.052643	-0.063782
4763	0.022278	-0.051727
4764	0.050507	-0.007629
4765	0.001984	-0.03891
4766	0.004578	0.011597
4767	0.049286	-0.069122
4768	-0.00824	-0.079498
4769	0.013733	0.263519
4770	0.021362	0.063934
4771	0.04425	-0.042877
4772	-0.011292	-0.023651
4773	-0.012817	0.015259
4774	0.027161	0.104218
4775	0.014648	0.089417
4776	-0.006104	0.061951
4777	0.001526	0.024109
4778	0.007172	0.029602
4779	-0.003357	-0.026093
4780	-0.00473	-0.046082
4781	-0.020142	-0.138855
4782	0.018463	-0.138397
4783	0.039215	-0.156097
4784	0.014648	-0.137177
4785	0.009918	-0.040436
4786	0.019989	0.153503
4787	0.008698	0.342255
4788	0.015869	0.336609
4789	0.072479	0.283661
4790	0.075073	0.190277
4791	0.077972	0.23468
4792	0.056	0.150452
4793	0.033112	0.060577
4794	0.064697	-0.011139
4795	0.04776	-0.062103
4796	0.035706	-0.040894
4797	0.011902	-0.124512
4798	-0.031128	-0.078888
4799	0.022125	-0.032501
4800	0.013123	0.112457
4801	0.016327	0.309448
4802	0.026703	0.400543
4803	0.040283	0.341949
4804	0.067139	0.322571
4805	0.03952	0.093231
4806	0.075836	-0.200958
4807	0.087128	-0.325623
4808	0.109558	-0.281677
4809	0.051727	-0.006409
4810	0.024567	0.108337
4811	0.032196	0.200958
4812	-0.016785	0.105286
4813	-0.036774	0.028839
4814	-0.033569	0.020905
4815	-0.002747	0.054016
4816	-0.006561	0.062561
4817	0.033264	-0.079498
4818	0.031738	-0.068054
4819	0.00885	-0.029297
4820	0.013733	-0.01236
4821	0.013275	0.010071
4822	0.040283	0.03479
4823	0.003357	0.011139
4824	0.06012	0.064697
4825	0.083771	0.050049
4826	0.054016	0.033417
4827	0.067444	0.029602
4828	0.02655	-0.014191
4829	0.030518	-0.018921
4830	0.045929	-0.003052
4831	0.059662	0.037537
4832	-0.001526	0.056
4833	0.003052	-0.000458
4834	-0.044403	-0.019226
4835	0.016479	-0.053711
4836	0.037231	0.021667
4837	0.005798	0.051575
4838	0.010223	0.090332
4839	0.036163	0.052948
4840	0.025177	0.002289
4841	0.036163	-0.014496
4842	0.022583	0.000763
4843	0.071869	0.035858
4844	0.058289	-0.014801
4845	0.040131	-0.106354
4846	0.002136	-0.041199
4847	0.03479	0.076294
4848	0.029602	0.095062
4849	0.018463	0.071564
4850	-0.029907	0.087738
4851	0.028839	0.083313
4852	-0.001373	0.013428
4853	0.077972	-0.02121
4854	0.014801	-0.059814
4855	-0.011292	-0.154572
4856	-0.042419	-0.128784
4857	0.004883	0.041656
4858	0.014343	0.160828
4859	0.042877	0.049744
4860	0.052185	0.066223
4861	0.054016	0.063477
4862	0.202789	-0.010986
4863	0.259094	-0.084991
4864	0.266724	-0.000305
4865	0.265656	0.001373
4866	0.173645	0.170441
4867	0.050049	0.24231
4868	-0.068054	0.013428
4869	-0.267944	-0.210114
4870	-0.251312	-0.30365
4871	-0.246277	-0.298157
4872	-0.224609	-0.171509
4873	-0.127411	0.094147
4874	-0.109863	0.262146
4875	-0.024261	0.278625
4876	-0.057068	0.22522
4877	-0.072021	0.143738
4878	-0.092468	-0.049896
4879	-0.00412	-0.151215
4880	-0.028229	-0.19165
4881	-0.000763	-0.24292
4882	-0.055084	-0.20401
4883	0.040436	-0.060425
4884	0.044861	0.217285
4885	0.127869	0.518036
4886	0.125275	0.411377
4887	0.121002	0.32486
4888	0.094147	0.222473
4889	0.059052	0.152283
4890	0.05249	0.167847
4891	0.012817	0.088806
4892	0.011292	0.05249
4893	0.025635	-0.050201
4894	0.00412	-0.200348
4895	0.018616	-0.206757
4896	-0.011292	-0.085754
4897	-0.000763	-0.035095
4898	0.007629	-0.10376
4899	0.081787	-0.133057
4900	0.106354	-0.111084
4901	0.13382	-0.06073
4902	0.119019	0.06485
4903	0.046692	0.007019
4904	0.079193	-0.050964
4905	0.048981	0.0354
4906	0.020752	0.149231
4907	-0.060883	0.222473
4908	-0.028076	0.299988
4909	0.00946	0.208588
4910	0.025635	0.086517
4911	0.00946	0.050507
4912	0.013733	-0.023346
4913	0.021667	-0.074158
4914	0.03479	-0.022125
4915	0.028229	-0.017548
4916	0.08255	-0.057983
4917	0.032806	-0.04715
4918	0.01236	-0.001831
4919	0.019379	0.117798
4920	0.096741	0.129852
4921	0.087433	0.084991
4922	0.057373	-0.022736
4923	0.030365	-0.01709
4924	0.016632	-0.021973
4925	-0.023193	-0.02594
4926	-0.07431	0.010986
4927	0.016327	0.072174
4928	0.010834	0.017548
4929	-0.002747	-0.036316
4930	0.021362	-0.04776
4931	0.045624	-0.010529
4932	0.052185	0.055389
4933	0.117798	-0.052185
4934	0.02243	-0.01236
4935	0.054169	0.100861
4936	0.061493	0.027618
4937	0.030975	0.028992
4938	0.003204	0.025177
4939	-0.00885	0.005341
4940	-0.006256	-0.029144
4941	-0.003357	-0.032349
4942	0.045776	-0.005798
4943	0.05661	0.108337
4944	0.025024	0.161438
4945	-0.02121	0.109863
4946	-0.018005	0.093689
4947	0.011139	0.019836
4948	0.014496	0.042114
4949	0.010071	0.025787
4950	0.056458	0.083313
4951	0.052032	0.15274
4952	0.218964	0.216217
4953	0.262604	0.231018
4954	0.276947	0.167084
4955	0.20401	0.049133
4956	0.162354	-0.031128
4957	0.093536	-0.059814
4958	-0.026855	-0.077057
4959	-0.251923	-0.14389
4960	-0.259247	-0.139008
4961	-0.268555	-0.159912
4962	-0.21698	-0.132141
4963	-0.159454	-0.070648
4964	-0.072174	0.226135
4965	-0.082092	0.220184
4966	-0.122833	0.237427
4967	-0.092621	0.192108
4968	-0.090942	0.2211
4969	-0.051422	0.210876
4970	-0.01709	0.168304
4971	-0.039673	0.179138
4972	-0.022888	0.241394
4973	0.055389	0.197296
4974	0.191498	0.034332
4975	0.223846	-0.132904
4976	0.18692	-0.157166
4977	0.10025	-0.118713
4978	0.099945	-0.202332
4979	0.074615	-0.349426
4980	0.049591	-0.59906
4981	0.058136	-0.609131
4982	0.079956	-0.664978
4983	0.105743	-0.661163
4984	0.072479	-0.51178
4985	0.056152	-0.258026
4986	0.04303	0.156555
4987	0.017853	0.325012
4988	0.021057	0.270996
4989	0.028534	0.257416
4990	0.00824	0.362091
4991	-0.027466	0.355225
4992	0.032501	0.344696
4993	0.005188	0.375824
4994	0.033264	0.529938
4995	0.004272	0.578766
4996	0.015411	0.28183
4997	0.012207	0.126495
4998	0.007782	0.046997
4999	-0.005188	0.054932
5000	0.057831	0.087128
5001	0.014648	0.134735
5002	0.022278	0.076141
5003	0.036774	-0.010529
5004	0.094299	-0.059357
5005	0.069427	-0.063324
5006	0.088043	0.004425
5007	0.027008	-0.032043
5008	0.031281	-0.044098
5009	0.021973	-0.115967
5010	0.070801	-0.050964
5011	0.006561	-0.040131
5012	-0.014648	-0.044403
5013	-0.101318	-0.015869
5014	-0.063934	0.06073
5015	0.053406	0.047302
5016	0.036163	0.074158
5017	-0.012665	0.062103
5018	-0.051422	0.027313
5019	-0.087738	-0.029755
5020	-0.000305	-0.18631
5021	0.128784	-0.249481
5022	0.160675	-0.194397
5023	0.101166	-0.061188
5024	0.049438	0.039978
5025	0.040131	0.230865
5026	0.049744	0.424194
5027	0.097656	0.399475
5028	0.087891	0.174408
5029	0.027771	0.075836
5030	-0.043488	0.122833
5031	0.019531	0.157928
5032	0.007935	0.172272
5033	0.022278	0.083466
5034	0.001984	0.234833
5035	-0.014343	0.035858
5036	0.03006	-0.019531
5037	0.007782	0.015411
5038	0.069122	-0.006104
5039	0.060577	-0.064392
5040	0.112915	0.042877
5041	0.092926	0.126343
5042	0.010681	0.101013
5043	-0.038605	0.055695
5044	0.007324	-0.083618
5045	0.030518	-0.171356
5046	-0.027924	-0.240631
5047	-0.075073	-0.150604
5048	-0.040588	-0.059204
5049	-0.043335	-0.031738
5050	-0.040741	0.123444
5051	0.044403	0.076141
5052	0.073853	0.035858
5053	0.050354	-0.029297
5054	0.137177	-0.055542
5055	0.108948	-0.130615
5056	0.047607	-0.179138
5057	-0.005341	-0.145569
5058	0.016479	-0.049286
5059	0.115356	-0.036926
5060	0.213623	-0.081482
5061	0.150146	-0.057068
5062	0.135193	-0.031433
5063	0.089417	0.02655
5064	0.002441	0.052948
5065	-0.096588	0.103912
5066	-0.18158	0.016479
5067	-0.180817	0.054626
5068	-0.220642	0.054321
5069	-0.094604	0.02594
5070	-0.11734	0.105896
5071	-0.097961	0.151672
5072	-0.081482	0.115356
5073	-0.063477	-0.069427
5074	-0.081482	-0.002899
5075	-0.089722	-0.000763
5076	-0.09491	0.006104
5077	0.025482	0.000153
5078	0.015717	-0.138702
5079	-0.026398	-0.097198
5080	0.016632	0.045319
5081	0.041046	-0.048828
5082	0.073395	-0.062714
5083	0.02182	-0.060883
5084	0.058441	-0.160675
5085	0.067749	0.089874
5086	0.100861	0.233307
5087	0.003052	0.235443
5088	0.017853	0.23819
5089	-0.012054	0.208435
5090	0.05188	0.152893
5091	0.099335	0.130157
5092	0.069275	0.074768
5093	0.067139	0.003357
5094	0.01297	-0.041504
5095	0.05188	-0.112152
5096	0.05249	-0.032043
5097	0.112915	0.021973
5098	0.119171	0.142365
5099	0.093842	0.030975
5100	0.042267	0.03418
5101	0.010681	0.014496
5102	0.041351	0.075073
5103	0.025787	0.171356
5104	0.003052	0.171204
5105	-0.007629	0.113525
5106	-0.00412	0.003204
5107	0.046387	-0.032501
5108	-0.011139	-0.115509
5109	-0.011749	-0.09903
5110	-0.046234	0.043488
5111	0.054474	0.025177
5112	0.110016	-0.029297
5113	0.09552	-0.17746
5114	0.006409	-0.242004
5115	0.045471	-0.364532
5116	0.051422	-0.480347
5117	0.057526	-0.271759
5118	0.043793	0.091248
5119	0.036011	0.238647
5120	0.03006	0.254059
5121	-0.000916	0.420685
5122	0.002899	0.541992
5123	0.032654	0.443878
5124	0.019836	0.262909
5125	-0.018921	0.235901
5126	-0.014343	0.114441
5127	0.041962	0.035248
5128	0.065918	-0.003204
5129	0.064697	-0.02182
5130	0.027161	-0.013885
5131	0.027161	0.049744
5132	-0.024414	0.091553
5133	0.034485	0.08316
5134	-0.003967	0.003204
5135	0.030212	-0.000305
5136	-0.002289	-0.013428
5137	-0.005341	0.057068
5138	-0.00351	0.070648
5139	0.025787	0.083771
5140	0.039063	0.075684
5141	0.053253	0.066986
5142	0.032806	0.018921
5143	0.014038	-0.054474
5144	0.045776	-0.002289
5145	-0.021515	-0.051727
5146	-0.054169	0.021057
5147	-0.103607	0.023956
5148	-0.151978	0.046234
5149	-0.021515	0.068512
5150	0.127106	0.102081
5151	0.152283	0.084534
5152	0.110168	0.046997
5153	0.027466	-0.059357
5154	0.04425	-0.147858
5155	0.07019	-0.237122
5156	0.04425	-0.189972
5157	0.05722	-0.094452
5158	0.022278	-0.205994
5159	0.005646	-0.188904
5160	0.098877	-0.245819
5161	0.222778	-0.155487
5162	0.209198	0.054626
5163	0.221252	0.073853
5164	0.225372	0.063782
5165	0.200195	0.110474
5166	0.105743	0.085144
5167	-0.131836	0.135803
5168	-0.241241	0.144958
5169	-0.212708	0.122681
5170	-0.245361	0.150909
5171	-0.22049	0.079498
5172	-0.2034	0.13382
5173	-0.19455	0.117035
5174	-0.184631	0.131073
5175	-0.029602	0.014801
5176	0.03952	0.123749
5177	0.040436	0.133362
5178	0.044861	0.090942
5179	0.070953	0.188293
5180	0.047302	0.092316
5181	0.014954	-0.000763
5182	0.048218	0.011749
5183	0.058136	0.001373
5184	0.039978	-0.022278
5185	0.028839	-0.032196
5186	0.002594	0.013733
5187	0.090637	0.009766
5188	0.061188	0.015259
5189	0.033569	-0.284882
5190	0.023499	-0.166016
5191	0.036011	-0.128326
5192	0.029449	-0.057526
5193	0.066681	0.085754
5194	0.022583	0.218811
5195	-0.014191	0.347748
5196	0.019073	0.234528
5197	0.05722	0.167542
5198	0.081024	0.126038
5199	0.027466	0.010834
5200	0.03479	-0.097809
5201	0.036469	-0.066986
5202	0.037384	0.059509
5203	0.020447	0.201416
5204	0.053101	0.221863
5205	0.035248	0.124664
5206	0.0383	-0.027924
5207	0.114136	0.055847
5208	0.126801	0.015411
5209	0.145264	0.132599
5210	0.085602	0.258331
5211	0.000916	0.07019
5212	0.01709	-0.061646
5213	0.007324	-0.168915
5214	0.074005	-0.066681
5215	0.069275	-0.111847
5216	-0.007935	-0.123444
5217	0.06958	-0.045776
5218	0.063477	-0.068054
5219	0.010986	-0.125885
5220	0.01358	-0.164185
5221	0.04837	-0.184937
5222	0.069122	-0.18692
5223	0.016022	-0.091248
5224	-0.006256	-0.139008
5225	0.00351	-0.197906
5226	0.016174	-0.062866
5227	-0.004272	0.225677
5228	-0.00946	0.323029
5229	-0.038147	0.248871
5230	-0.046234	0.213776
5231	-0.058289	0.081177
5232	-0.070648	0.066681
5233	-0.016327	0.029297
5234	-0.179901	-0.008698
5235	-0.209198	-0.053101
5236	-0.12558	-0.07843
5237	0.12146	-0.096893
5238	0.33844	-0.071716
5239	0.329742	-0.057526
5240	0.38208	-0.105438
5241	0.389099	-0.069275
5242	0.167847	-0.06134
5243	-0.051575	-0.055847
5244	-0.074768	-0.040588
5245	-0.21347	0.084229
5246	-0.25116	0.061035
5247	-0.256195	0.090027
5248	-0.242462	0.076752
5249	-0.184174	-0.013885
5250	-0.173035	0.007172
5251	-0.090179	0.00885
5252	0.110016	0.088654
5253	0.176544	0.114899
5254	0.22049	0.067444
5255	0.162048	0.031281
5256	0.114594	0.065155
5257	0.094299	0.016785
5258	0.003357	0.009003
5259	0.039978	0.010986
5260	0.015869	0.016327
5261	0.085144	0.09491
5262	0.016174	0.070343
5263	-0.000916	0.040894
5264	-0.010681	0.06546
5265	0.063934	0.056
5266	0.064697	0.068817
5267	0.084991	0.04776
5268	0.045166	0.024414
5269	0.016174	-0.009003
5270	0.037384	0.076447
5271	0.070496	0.095062
5272	0.008087	0.045013
5273	-0.01297	0.03067
5274	-0.079956	-0.002289
5275	-0.124664	0.023346
5276	-0.048676	0.028687
5277	-0.040894	0.056458
5278	-0.040894	-0.010986
5279	-0.039673	0.004883
5280	0.100403	0.321503
5281	0.046997	0.433502
5282	0.016632	0.192261
5283	0.005035	0.172882
5284	-0.002594	0.154724
5285	0.015411	0.078125
5286	0.007477	0.034637
5287	0.045776	0.104218
5288	0.018311	0.06134
5289	0.026245	0.024261
5290	0.036163	-0.009613
5291	0.037994	-0.028687
5292	0.001984	-0.032654
5293	0.036011	-0.058899
5294	-0.000153	-0.039673
5295	0.010071	-0.095673
5296	0.036163	-0.045471
5297	0.015259	0.001068
5298	0.027466	0.063782
5299	0.05127	0.066681
5300	0.06897	0.045319
5301	0.009918	-0.016174
5302	0.080109	-0.033264
5303	0.00946	0.04425
5304	-0.019379	0.083466
5305	-0.000153	0.158997
5306	0.05249	0.160522
5307	0.069275	0.106964
5308	0.124664	-0.00351
5309	0.145264	-0.089264
5310	0.113831	-0.158997
5311	0.146484	-0.089111
5312	0.115051	-0.075073
5313	0.075531	-0.152283
5314	-0.065155	-0.169983
5315	-0.035095	-0.114136
5316	0.000153	0.059662
5317	-0.024567	0.052948
5318	-0.030975	0.049286
5319	-0.032654	-0.010986
5320	0.062561	-0.06073
5321	-0.027313	-0.019684
5322	-0.006256	0.015869
5323	0.00412	0.108795
5324	-0.036469	0.146942
5325	-0.019531	0.052185
5326	0.045013	-0.028992
5327	0.090332	0.025482
5328	0.049591	0.054474
5329	0.025635	0.073547
5330	0.018158	0.006256
5331	0.113525	0.106049
5332	0.066376	0.050964
5333	0.077667	0.02243
5334	0.144653	0.025177
5335	0.280151	0.027466
5336	0.36087	0.077515
5337	0.303497	0.107117
5338	0.223389	0.151367
5339	0.210114	0.118256
5340	0.148163	0.06897
5341	-0.137787	-0.032043
5342	-0.3125	-0.088959
5343	-0.329285	-0.071411
5344	-0.260315	-0.056915
5345	-0.164032	0.005035
5346	-0.125275	-0.036621
5347	-0.093689	0.026703
5348	-0.222473	-0.005035
5349	-0.378113	-0.027313
5350	-0.169678	-0.087891
5351	-0.113525	-0.09964
5352	-0.019226	-0.06546
5353	0.074615	-0.027313
5354	0.354004	0.058441
5355	0.422668	0.030823
5356	0.386353	0.009766
5357	0.389709	0.053558
5358	0.239258	0.09552
5359	0.095673	0.105743
5360	-0.022736	0.075531
5361	-0.10849	0.057983
5362	-0.108185	0.048065
5363	-0.010376	0.099945
5364	-0.033264	0.110931
5365	0.002289	0.023193
5366	0.008087	0.050201
5367	-0.006561	0.085297
5368	0.008392	0.016174
5369	0.02182	-0.000305
5370	0.020752	0.059204
5371	0.080566	0.078735
5372	0.101624	0.11795
5373	0.118103	0.099335
5374	0.026398	0.06073
5375	0.041809	-0.085297
5376	0.076752	-0.031281
5377	0.006561	-0.102844
5378	0.047455	-0.202179
5379	0.009918	-0.252533
5380	-0.007629	-0.24826
5381	0.035095	-0.200958
5382	0.052032	0.127716
5383	0.028229	0.383759
5384	0.084076	0.426636
5385	0.045929	0.272675
5386	0.071869	0.167542
5387	0.028229	0.134735
5388	0.062714	0.020294
5389	-0.079498	-0.028534
5390	-0.161896	-0.07782
5391	-0.16922	-0.103149
5392	-0.194244	-0.097809
5393	-0.106049	0.114136
5394	-0.139465	0.193634
5395	-0.02533	0.162659
5396	0.181885	0.124817
5397	0.33783	0.108337
5398	0.229645	0.076904
5399	0.219269	-0.090027
5400	0.112457	-0.147095
5401	0.112762	-0.1474
5402	0.047607	-0.21698
5403	0.080414	-0.299377
5404	0.022888	-0.337524
5405	-0.007477	0.018921
5406	0.090942	0.395203
5407	0.148621	0.323639
5408	0.128632	0.210114
5409	0.024414	0.155029
5410	0.038605	0.143585
5411	0.019073	0.206146
5412	0.263214	0.206909
5413	0.368347	0.15625
5414	0.275574	0.152588
5415	0.210876	0.131836
5416	0.185547	0.153351
5417	-0.046234	0.171356
5418	-0.413666	0.167694
5419	-0.435944	0.16983
5420	-0.447693	0.081482
5421	-0.210266	-0.020905
5422	-0.134277	-0.079041
5423	-0.038757	-0.034485
5424	-0.005035	-0.075073
5425	-0.006104	-0.097504
5426	0.00412	-0.170898
5427	0.051117	-0.110626
5428	0.015411	-0.006104
5429	-0.00946	0.080414
5430	-0.078583	0.196075
5431	-0.016785	-0.011749
5432	0.001526	-0.148163
5433	0.073242	-0.074768
5434	0.104675	-0.089569
5435	-0.023651	-0.135803
5436	0.019226	-0.013885
5437	-0.046692	0.039825
5438	0.041504	0.0914
5439	0.041046	0.042725
5440	0.022888	-0.006714
5441	-0.040131	-0.015564
5442	0.069427	-0.032806
5443	0.034485	-0.046844
5444	0.096436	0.014648
5445	0.035706	-0.043945
5446	0.076294	-0.031281
5447	0.041809	-0.065002
5448	0.014191	-0.016327
5449	0.086517	-0.040588
5450	0.031586	-0.009155
5451	0.02533	0.050201
5452	0.07019	0.06958
5453	-0.024719	0.032196
5454	-0.000916	0.072784
5455	0.024872	0.011902
5456	0.144043	0.023499
5457	0.144653	0.085907
5458	0.100403	0.062866
5459	0.043945	0.049438
5460	0.037384	0.16037
5461	0.025635	0.163269
5462	0.075989	0.007324
5463	0.06012	-0.098877
5464	0.04837	-0.149841
5465	0.028534	-0.102997
5466	0.02533	-0.068665
5467	0.058746	-0.02243
5468	0.060272	-0.058136
5469	0.003815	-0.044708
5470	-0.00061	-0.136566
5471	-0.055237	-0.197906
5472	-0.072784	-0.035553
5473	-0.08255	0.156097
5474	-0.074768	0.387573
5475	-0.067749	0.353241
5476	-0.061951	0.213776
5477	0.016022	0.218658
5478	0.121613	0.194855
5479	0.063324	0.109558
5480	0.192719	-0.106812
5481	0.145111	-0.216827
5482	0.16861	-0.242462
5483	0.165253	-0.119934
5484	0.120392	0.08728
5485	0.095978	0.231934
5486	0.006104	0.131989
5487	-0.041656	0.060425
5488	-0.016785	0.152435
5489	0.050354	0.195618
5490	-0.007935	0.184937
5491	0.009918	0.064392
5492	-0.010681	0.019226
5493	-0.004578	-0.006714
5494	0.056763	0.063782
5495	0.02594	-0.023804
5496	-0.024109	-0.143585
5497	-0.016937	-0.09201
5498	-0.006256	0.028992
5499	-0.019836	0.039215
5500	-0.029755	-0.002289
5501	-0.018005	-0.001068
5502	0.006561	-0.027924
5503	0.077209	-0.034332
5504	0.040588	-0.040588
5505	0.032043	0.110474
5506	0.032501	0.284882
5507	-0.022278	0.35202
5508	0.102692	0.119171
5509	0.075989	-0.049744
5510	0.186157	-0.070038
5511	0.308533	-0.114746
5512	0.340729	-0.010834
5513	0.325623	0.011597
5514	0.259552	0.012817
5515	0.101624	0.010223
5516	-0.231018	-0.007324
5517	-0.412445	-0.006714
5518	-0.364838	-0.102081
5519	-0.291901	-0.261383
5520	-0.146179	-0.212402
5521	-0.092316	-0.208435
5522	-0.02594	-0.159149
5523	-0.045624	-0.036011
5524	-0.012817	0.218201
5525	0.057526	0.353241
5526	-0.031433	0.290833
5527	0.009613	0.159912
5528	-0.020752	0.098877
5529	0.018921	0.079346
5530	0.009613	0.095062
5531	-0.00885	0.180359
5532	-0.040894	0.145416
5533	-0.022278	0.117493
5534	0.024719	0.095978
5535	0.022278	-0.016479
5536	0.023651	0.062103
5537	0.14801	0.122223
5538	0.079803	0.067139
5539	0.001373	-0.016022
5540	-0.018768	-0.032959
5541	0.136261	-0.048065
5542	-0.000916	-0.007172
5543	0.061493	0.011597
5544	0.082245	0.003052
5545	0.076447	-0.056152
5546	0.04425	-0.046234
5547	-0.024567	-0.012817
5548	0.025482	0.023193
5549	0.028687	0.050812
5550	0.002747	0.093079
5551	-0.001221	0.074615
5552	-0.015106	-0.046539
5553	0.082092	-0.126953
5554	0.093842	-0.22934
5555	0.021057	-0.228424
5556	-0.001526	-0.240631
5557	-0.024414	-0.157928
5558	-0.188904	0.033417
5559	-0.224915	0.220032
5560	-0.149384	0.27359
5561	-0.122223	0.217285
5562	-0.034027	0.08606
5563	0.151062	-0.077057
5564	0.21637	-0.077362
5565	0.301208	0.015869
5566	0.282745	0.312958
5567	0.174103	0.341187
5568	0.15564	0.182953
5569	0.137634	0.22583
5570	0.124359	0.317993
5571	0.048523	0.291748
5572	0.025482	0.142975
5573	0.002441	0.037231
5574	0.002136	0.073395
5575	0.038605	0.049591
5576	0.00824	-0.024109
5577	0.041504	-0.163727
5578	0.067749	-0.120544
5579	0.058441	-0.07843
5580	0.122375	0.032196
5581	0.141296	0.102234
5582	0.057068	0.146332
5583	0.069733	0.120544
5584	0.127411	0.121918
5585	0.093689	0.104218
5586	0.078735	0.075684
5587	0.096283	0.122375
5588	0.017853	-0.190277
5589	0.028992	-0.133362
5590	0.011292	-0.145264
5591	-0.026245	-0.10498
5592	-0.015717	-0.075073
5593	-0.029297	-0.069885
5594	-0.031891	-0.020599
5595	-0.095367	0.002747
5596	-0.085144	-0.005951
5597	-0.041962	-0.011139
5598	-0.02121	0.016937
5599	-0.204773	-0.003662
5600	0.041962	0.033264
5601	-0.004272	0.021362
5602	-0.031586	-0.001373
5603	-0.067902	0.015869
5604	-0.037079	0.050201
5605	0.014496	0.003052
5606	0.066528	-0.021362
5607	0.137024	0.01236
5608	0.096893	0.046234
5609	0.099182	0.034027
5610	0.057831	0.020905
5611	0.098419	0.003357
5612	0.155334	-0.00412
5613	0.176392	-0.010376
5614	0.079498	-0.019226
5615	0.103912	0.038147
5616	-0.042877	-0.04303
5617	0.0354	-0.009918
5618	0.336456	0.016479
5619	0.457916	0.056152
5620	0.397949	0.021057
5621	0.307465	0.027008
5622	0.155029	-0.004272
5623	-0.15274	0.069275
5624	-0.47699	-0.015564
5625	-0.508881	-0.008545
5626	-0.289459	-0.006409
5627	-0.186768	0.011902
5628	-0.229034	0.038452
5629	-0.174561	0.060577
5630	-0.154724	0.036316
5631	-0.027313	0.008087
5632	-0.023041	0.025177
5633	0.02655	0.028534
5634	-0.051727	0.006409
5635	-0.226288	0.043488
5636	-0.286713	0.062561
5637	-0.287628	0.026855
5638	-0.129089	0.080414
5639	0.010529	0.009918
5640	0.077667	0.016174
5641	0.227661	0.011597
5642	0.166473	0.044861
5643	0.139008	0.016785
5644	0.128632	-0.006409
5645	0.168762	-0.024109
5646	0.082855	0.021973
5647	0.062256	0.04425
5648	0.081329	0.044708
5649	0.100861	0.011292
5650	0.131683	-0.00473
5651	0.084381	0.025482
5652	0.110474	0.006104
5653	0.048676	0.016937
5654	0.068817	0.011902
5655	0.045471	-0.00412
5656	0.013275	0.024719
5657	-0.026093	0.056915
5658	-0.101776	0.071259
5659	-0.042114	-0.00824
5660	0.028381	0.013123
5661	0.113831	-0.031586
5662	0.126953	0.034027
5663	0.031891	0.010376
5664	0.033112	-0.018921
5665	0.052948	-0.023041
5666	0.097961	0.05661
5667	-0.005798	0.069275
5668	-0.062866	0.01709
5669	-0.076599	0.063629
5670	0.055847	0.026855
5671	-0.026093	0.04425
5672	0.027161	0.044556
5673	0.024567	0.052795
5674	0.044861	0.00412
5675	0.027924	-0.011597
5676	0.041504	0.050049
5677	0.018921	0.023193
5678	0.081329	0.023193
5679	0.056915	0.012817
5680	0.037537	0.011444
5681	0.03479	0.020599
5682	0.012512	0.045013
5683	0.041809	0.056915
5684	0.079651	0.074921
5685	0.058136	0.015411
5686	0.018311	0.062714
5687	-0.014496	0.008392
5688	-0.131073	0.043945
5689	-0.123138	0.016479
5690	-0.077972	0.027161
5691	-0.091248	0.038757
5692	-0.077515	0.028381
5693	-0.014801	0.040436
5694	0.033417	0.029144
5695	0.108948	0.036926
5696	0.204163	0.018768
5697	0.183258	0.048523
5698	0.129242	0.005951
5699	0.124512	0.00061
5700	0.084686	0.019073
5701	0.027466	0.001678
5702	0.066528	0.020447
5703	-0.147552	0.07782
5704	-0.289307	0.003357
5705	-0.341644	-0.009766
5706	-0.292969	0.04303
5707	-0.224609	0.032349
5708	-0.067291	0.023499
5709	0.107117	0.029602
5710	0.289459	0.014648
5711	0.459595	0.007324
5712	0.413055	0.022888
5713	0.273743	-0.014496
5714	0.161591	0.029144
5715	0.079956	-0.006104
5716	0.091553	0.019836
5717	0.072479	0.06424
5718	0.032501	0.023499
5719	-0.072937	0.022125
5720	-0.065002	0.026855
5721	-0.010071	0.019226
5722	-0.003815	0.008698
5723	-0.048828	0.005035
5724	0.009003	0.032806
5725	-0.046082	-0.005798
5726	0.029755	0.050049
5727	0.014496	0.006866
5728	0.061493	0.037842
5729	0.114288	0.034943
5730	0.06958	0.045013
5731	0.112	-0.008698
5732	0.063324	0.082703
5733	0.049286	0.025635
5734	0.015717	0.031128
5735	0.00061	-0.010376
5736	0.018463	0.034332
5737	0.019073	0.030365
